DATE,llp,unemployment,indpro,recession,term_spread,total_loans,llp_ratio,optimism_index
2018-07-01,11862.73,3.766666666666667,103.83256666666666,0.0,0.8492063492063492,9395959.499999998,0.001262535241877107,108.09733333333334
2018-10-01,14061.886,3.8333333333333335,104.0491,0.0,0.6844262295081968,9516007.215384616,0.001477708631543072,105.35766666666666
2019-01-01,13878.784,3.8666666666666667,103.0383,0.0,0.21442622950819673,9669701.307692306,0.001435285698944945,101.55266666666667
2019-04-01,12856.783,3.6333333333333333,102.36783333333334,0.0,-0.015873015873015872,9759259.86153846,0.0013173932431770744,103.927
2019-07-01,13877.437,3.6,102.2905,0.0,-0.228125,9871737.692307692,0.001405774487992489,103.166
2019-10-01,14927.709,3.6,101.68853333333334,0.0,0.18435483870967742,9986849.015384616,0.0014947366258370434,103.07433333333334
2020-01-01,52695.185,3.8333333333333335,99.93836666666668,1.0,0.2609677419354839,10139949.692307692,0.0051967895895948385,101.61333333333334
2020-04-01,62200.17,13.0,87.3719,1.0,0.5453968253968254,10775623.438461538,0.005772303603148224,95.40333333333335
2020-07-01,14459.882,8.799999999999999,95.64913333333334,0.0,0.5371875,10559653.349999998,0.001369351958887931,101.03500000000001
2020-10-01,3218.516,6.766666666666667,97.39466666666665,0.0,0.7716129032258064,10389541.507692307,0.0003097842188336266,100.274
2021-01-01,-14520.453,6.233333333333333,97.62756666666667,0.0,1.2847540983606558,10356564.315384615,-0.0014020530899837074,96.34666666666668
2021-04-01,-10780.058,5.933333333333334,99.26356666666668,0.0,1.565625,10351981.515384616,-0.0010413521299259662,100.66966666666667
2021-07-01,-5226.091,5.066666666666666,99.71783333333333,0.0,1.27515625,10414211.161538461,-0.000501823029986264,99.69566666666667
2021-10-01,-731.892,4.166666666666667,100.54136666666666,0.0,1.4791935483870966,10596235.461538462,-6.907094530473344e-05,98.356
2022-01-01,5223.363,3.8666666666666667,100.79423333333334,0.0,1.6417741935483872,10861229.099999998,0.0004809182231502696,95.464
2022-04-01,11094.073,3.6333333333333333,101.26383333333332,0.0,1.8288709677419355,11220047.13846154,0.0009887724055962555,92.17633333333333
2022-07-01,14669.455,3.533333333333333,101.20369999999998,0.0,0.34765625,11578206.807692306,0.0012669885107125514,91.233
2022-10-01,20854.308,3.5666666666666664,100.65816666666667,0.0,-0.36065573770491804,11876184.907692308,0.00175597703825683,90.92866666666667
2023-01-01,20760.732,3.533333333333333,100.72236666666667,0.0,-1.135483870967742,12080283.384615384,0.0017185633266219098,90.65466666666667
2023-04-01,21481.266,3.533333333333333,100.76706666666666,0.0,-1.6738095238095239,12104116.838461537,0.001774707422828407,90.10666666666667
2023-07-01,19543.864,3.6333333333333333,100.92236666666668,0.0,-1.385873015873016,12162584.499999998,0.0016068841289447982,91.38533333333334
2023-10-01,25018.405,3.8000000000000003,100.6453,0.0,-1.0774193548387097,12260401.73846154,0.0020405860699911583,90.86766666666666
2024-01-01,20604.867,3.8333333333333335,99.98826666666666,0.0,-1.2978688524590165,12322149.538461538,0.0016721812160845262,89.498
2024-04-01,23294.807,3.9666666666666663,100.66680000000001,0.0,-1.017777777777778,12386625.746153846,0.00188064186949648,90.83699999999999
2024-07-01,23584.366,4.166666666666667,100.07166666666667,0.0,-1.2709375,12462942.6,0.0018923593534002157,92.11566666666666
2024-10-01,22436.607,4.133333333333333,99.69643333333333,0.0,-0.30177419354838714,12552907.561538462,0.0017873633570555992,99.87866666666666
2025-01-01,22472.189,4.133333333333334,100.7348,0.0,0.11655737704918033,12668316.384615386,0.0017738891513074775,100.33466666666668
2025-04-01,30055.943,4.2,101.19063333333334,0.0,-0.005645161290322581,12847227.415384615,0.0023394886716185835,97.54566666666666
2025-07-01,20858.684,4.333333333333333,101.74153333333334,0.0,-0.0021875,13025997.315384615,0.0016013118608096467,99.53000000000002
2025-10-01,20944.259,4.45,101.42136666666666,0.0,0.23983870967741938,13225182.335714286,0.001583665046601326,98.41333333333334
